,ID,Tweet,Label
2092,57865,mccabe mr mueller unindicted co conspirator anti trump coup american thinker url maga pjnet trumptrain lockherup comey comygate comeyshouldbeindicted url tw115,NOT
2093,98878,lady get real trump rich need tax payer money liberal still tax payer money,NOT
2094,81995,would,NOT
2095,91612,lol fuck,OFF
2096,93016,christian conservative orange god neither black white green pink color name yahweh,NOT
2097,78127,nobody voted right wing seem desperate deliver,NOT
2098,17017,really concerned anti semitism society condemned tory party amp lib dems yet adopting ihra,NOT
2099,64524,stick sport liberal help,NOT
2100,72866,ti funny assume left supporter antifa even though dislike nazi still ball washer though,OFF
2101,74361,every day post fisa declassification going like patriot greatawakening draintheswamp maga perp walk make spectacular christmas gift qanon url,NOT
2102,63886,oh good start reminding people worst administration history obama help black hispanic president sent plane filled cash iran sent gun mexico could kill people start gun control riot started ferguson riot,OFF
2103,99400,hope enjoying,OFF
2104,29049,zombie walk little scary remember zombie said going eat shon butt,OFF
2105,81853,bad amp good part u history excluding painful memory change truth gone important learn history repeat changing fact would akin antifa tearing statue erase past,NOT
2106,87730,drunk listening wing fun emmy keep writing new ebert pressure,NOT
2107,75848,mom speaks phone compose text brother angry yell phone telling type like brother able tell even yelling,NOT
2108,78996,black life matter antifa,NOT
2109,91317,first law sensible fucking gun control,OFF
2110,78924,oh going start painting hideous picture like peddle socialism gun control everyone,OFF
2111,64198,need gun control liberal access gun mentally stable must stop,NOT
2112,64063,congratulation joe deserve nice treat hard work every day keeping u sareptians informed know u ca boy appreciate,NOT
2113,66070,also one started using cambridge analytica,NOT
2114,11069,another phoney poll fakenews,NOT
2115,42573,suggesting brazil high crime rate 10x much money trying push gun control nra money,NOT
2116,25380,hollywood emmyawards anti first amendment antifa obviously shut part cult,NOT
2117,61271,huh pot grows council grows case reduction amount 25m going right back city police gun control already announced,NOT
2118,65930,sure photo decade ago complete liberal antifa trusted believe whit,OFF
2119,20512,could even begin respond since speak full sentence word limited,OFF
2120,49221,fuck dildo rider antifa fuck going,OFF
2121,98473,entitled tell side story judge,NOT
2122,97528,lmao man oh man thanking drug addict support guy right shes story teller plain simple,NOT
2123,49304,probably need gun control government tax le,NOT
2124,83202,pedo,OFF
2125,39651,glad winner,NOT
2126,73607,forgot tag bulletproof bullshit mate got sucked vortex tom drinking koolaid,OFF
2127,68134,funny 50 70 great black ppl poc woman maga want pretend magical time read white amp men ruled irony wasnt even great lot werent rich whole draft war thing one,NOT
2128,49334,funny comment illogical walkaway easy maga great mega already happenin make earth great url,NOT
2129,24008,people special lol url,NOT
2130,44053,oh wow look like 1980 porn star loveit,OFF
2131,54252,brutal match long time jeff lost unexpected hope fine fall wwe hiac,NOT
2132,42968,hi welcome twitter lol must missed entire week tweet talking reggie doomed maga running football operation lol,NOT
2133,45155,fuck 3,OFF
2134,61143,yep defying u take another picture url,NOT
2135,94478,omg yes,NOT
2136,62675,,NOT
2137,35195,definition liberal dangerous exculpatory,NOT
2138,97093,imagine married crazy b tch good god,OFF
2139,47000,european liberal conservative must stand together populism follow page think,NOT
2140,66379,probably really rubio,NOT
2141,31240,judge roy moore masterbate story maga,OFF
2142,38043,leftist wrong liberal college ppl student come unmask corrupt woman determined destroy good judge want liberal court,OFF
2143,34896,thanks open border gun control texas,NOT
2144,20087,pro rate beginning position,NOT
2145,40352,run support data guessing nola gotten everything equal go win season good think exception,NOT
2146,28065,good luck,NOT
2147,20919,could cbc get liberal tell u definition middle class seem know also mp use term ordinary canadian born canadian special boarder crossers would love answer liberal mute point butthead told,NOT
2148,71504,met mark amazing sassy real life show,OFF
2149,11095,getting pussy huh url,OFF
2150,11675,c1900 6vols tale blackwood third series short story maga magazine cowper url url,NOT
2151,53807,westminster tory brexit brexiteers exactly uk getting outoftheeu ffs hungary try defend border amp tyrannical eu dictatorship stamp hard thirdreich url,NOT
2152,69807,diannefeinstein prof 2nd amendment supporter long known gun control law url url,NOT
2153,45534,gun control finest 2a greatest maga,NOT
2154,95191,antifa fall report look right,NOT
2155,35084,scaramucci cashing donald taking blue collar folk every last penny lmao maga folk sucker,OFF
2156,51438,worst,OFF
2157,10901,oh gosh love beautiful loaf lt 3 angel taking care,NOT
2158,93549,telesmokacatin damn looked better head,OFF
2159,34891,accept apology excused,NOT
2160,76719,bob dickbrain woodward wish ann coulter,NOT
2161,70909,10 winning argument gun control libertennial url,NOT
2162,88877,victoriasecrets political omg give killing half profit slur conservative kag url,NOT
2163,97072,antifa log tosser url,NOT
2164,90250,happy connect wemakeamericagreat,NOT
2165,13698,awfully good transvestite,OFF
2166,69501,ask protesting certain convoluted answer,NOT
2167,27510,member 40 year surely mean abused mean know understand idiom next level ignorance,OFF
2168,72727,fruit come mouth liar deceiver definitely catholic like form church image,OFF
2169,82193,typically liberal jump conclusion dont believe due process innocent proven guilty anti american bunch,OFF
2170,66869,20 crazy thing liberal blame trump url via unhinged blame everything president,OFF
2171,51563,expect,NOT
2172,10308,liberal decided walk dangerous line allow accusation without basis whatever suppose someone accuses abusing child right know basis make charge well,NOT
2173,11356,would help sunken place rescue url,OFF
2174,95477,quit sex,OFF
2175,49656,anyone target leftist liberal goal decent god fearing conservative pas gov service result country harmed congrats liberal antifa anti america blossom,OFF
2176,67461,fired came supporting trump twitter would probably release address pedo group name oh yeah antifa,NOT
2177,96191,exactly want perjure since nothing paid actress,NOT
2178,51152,politicslive since coalition everyone know vote government neveragain,NOT
2179,15570,farrakhan refered white people blue eyed devil even repeat said jew anti semitic,OFF
2180,54703,conservative send two opposition taxpayer dollar one popular vote prime minister,NOT
2181,16164,see shanahan say spoon 100 healthy game obviously excuse maybe doom sort thing seemed game maybe still pretty good,NOT
2182,95837,looking forward meeting conference,NOT
2183,79357,socialist liberal clarify want socialism everyone else emmy tuesdaythoughts globalcitizen elections2018 url,NOT
2184,51684,good god woman shut liberal really believed would spoke day received letter,OFF
2185,30085,mxm nigger think give fuck url,OFF
2186,61842,real gun control issue url,NOT
2187,57722,asking question answer,NOT
2188,69404,thank god win money american worker pocket job available tax break middle class industrial boom live new neighborhood school built handle people coming fill job,NOT
2189,66909,fk,NOT
2190,17480,call negative nellie life brain constantly battle creep,OFF
2191,84458,mean right took predominately black genre became one greatest aspect yes yes url,NOT
2192,29760,liberal exempt law,NOT
2193,54675,cutiebut need packer bib,NOT
2194,95254,continues nosedive rating 41 since last year audience consists weenie liberal mommy basement url,NOT
2195,14386,radical social medium antifa type go hang,NOT
2196,79130,god forbid construction worker would able earn decent wage liberal want working class poor quiet,OFF
2197,81594,liberal bright,NOT
2198,71741,best player world right matter time world realizes,NOT
2199,45509,china theft ip 400 600 billion economic value stop maga,NOT
2200,85715,liberal sure love spend people money hope change really work well obamas multi millionaire fortune really changed better liberal brain cell left vote president trump,OFF
2201,30411,black hobag,OFF
2202,74555,really slowing wanna ask could bring personal mac use work computer wanna seem like apple snob shook,OFF
2203,93406,love insight culture world knew nothing able relate character unique crime fiction,NOT
2204,23299,truth unless evidence allegation proof say say get mark truthfulness woman woman lie quickly man,NOT
2205,59228,4 dead mass shooting fifth third bank building downtown cincinnati deep state fake news crisis actor alert gun control bullshit f feinstein obama url via,OFF
2206,16691,nose distracts news,OFF
2207,89853,hopefully asu fan u,NOT
2208,42024,ur straight forword man saw u dance dewwane ur talk free ky ap kitnay porrany ho industry mein really like ur quality u even gather ur senior artist love manmarziyaan,NOT
